Time,Time2,LAT,LONG,TEMP1C,TEMP1F,Humidity,Pressure,Altitude
13:03:31,13:03:31.339904,44.48063666666667,-73.20685833333333,27.75,81.95
13:03:32,13:03:32.339870,44.48063833333334,-73.20685833333333,27.75,81.95
13:03:33,13:03:33.339876,44.48063833333334,-73.20685666666667,27.75,81.95
13:03:34,13:03:34.378743,44.480639999999994,-73.20685333333333,27.75,81.95
13:03:35,13:03:35.378775,44.480639999999994,-73.20685333333333,27.75,81.95
13:03:36,13:03:36.378795,44.480639999999994,-73.20685,27.75,81.95
13:03:37,13:03:37.378779,44.48063833333334,-73.20684666666666,27.75,81.95
13:03:38,13:03:38.378772,44.48063333333333,-73.20683833333332,27.75,81.95
13:03:39,13:03:39.378775,44.480630000000005,-73.20683833333332,27.75,81.95
13:03:40,13:03:40.382369,44.480630000000005,-73.20683666666667,27.75,81.95
13:03:41,13:03:41.382397,44.480630000000005,-73.20683666666667,27.75,81.95
13:03:42,13:03:42.382420,44.480628333333335,-73.20683333333334,27.75,81.95
13:03:43,13:03:43.382406,44.480628333333335,-73.20683333333334,28.0,82.4
13:03:44,13:03:44.386652,44.480628333333335,-73.20682833333333,28.0,82.4
13:03:45,13:03:45.386651,44.480628333333335,-73.20682666666667,28.0,82.4
13:03:46,13:03:46.386670,44.480628333333335,-73.206825,28.25,82.85
13:03:47,13:03:47.386707,44.480630000000005,-73.20682333333333,28.25,82.85
13:03:48,13:03:48.386684,44.480630000000005,-73.20682000000001,28.25,82.85
13:03:49,13:03:49.387547,44.480631666666675,-73.20681833333333,28.25,82.85
13:03:50,13:03:50.419541,44.480631666666675,-73.20681666666665,28.0,82.4
13:03:51,13:03:51.419545,44.480631666666675,-73.206815,28.25,82.85
13:03:52,13:03:52.421828,44.48063333333333,-73.20681333333333,28.0,82.4
13:03:53,13:03:53.442695,44.480635,-73.20681333333333,28.0,82.4
13:03:54,13:03:54.446042,44.48063666666667,-73.20681333333333,28.0,82.4
13:03:55,13:03:55.488241,44.480639999999994,-73.20681333333333,28.0,82.4
13:03:56,13:03:56.488182,44.48064333333333,-73.20681333333333,28.0,82.4
13:03:57,13:03:57.488189,44.48064666666667,-73.20681666666665,28.0,82.4
13:03:58,13:03:58.501258,44.48064666666667,-73.20682000000001,28.0,82.4
13:03:59,13:03:59.501295,44.48064666666667,-73.20682333333333,28.0,82.4
13:04:00,13:04:00.501275,44.48065,-73.20682833333333,28.0,82.4
13:04:01,13:04:01.501270,44.48065166666667,-73.20683000000001,28.0,82.4
13:04:02,13:04:02.501290,44.480653333333336,-73.20683166666666,28.0,82.4
13:04:03,13:04:03.501291,44.480653333333336,-73.20683166666666,28.0,82.4
13:04:04,13:04:04.501283,44.48065499999999,-73.20683166666666,28.0,82.4
13:04:05,13:04:05.501326,44.48065499999999,-73.20683333333334,28.0,82.4
13:04:06,13:04:06.501060,44.48065666666666,-73.20683333333334,28.0,82.4
13:04:07,13:04:07.500846,44.48065666666666,-73.206835,28.0,82.4
13:04:08,13:04:08.500873,44.48065666666666,-73.20683666666667,28.0,82.4
13:04:09,13:04:09.501079,44.48065666666666,-73.20684,26.75,80.15
13:04:10,13:04:10.500885,44.48065666666666,-73.20684333333334,28.0,82.4
13:04:11,13:04:11.500868,44.48065666666666,-73.206845,28.0,82.4
13:04:12,13:04:12.501094,44.48065833333333,-73.20684833333333,28.0,82.4
13:04:13,13:04:13.501342,44.480653333333336,-73.20685666666667,28.0,82.4
13:04:14,13:04:14.501336,44.48064666666667,-73.20686500000001,28.0,82.4
13:04:15,13:04:15.501355,44.48064833333333,-73.20687,28.0,82.4
13:04:16,13:04:16.501362,44.48064833333333,-73.20687500000001,28.0,82.4
13:04:17,13:04:17.501382,44.48064666666667,-73.20688,28.0,82.4
13:04:18,13:04:18.501395,44.48064666666667,-73.20688833333334,27.75,81.95
13:04:19,13:04:19.501380,44.480639999999994,-73.20689333333333,27.75,81.95
13:04:20,13:04:20.501389,44.480639999999994,-73.20689666666667,27.75,81.95
13:04:21,13:04:21.507346,44.48064166666666,-73.20689999999999,27.75,81.95
13:04:22,13:04:22.507367,44.48064333333333,-73.20690333333333,27.75,81.95
13:04:23,13:04:23.507370,44.48064333333333,-73.20691333333333,27.75,81.95
13:04:24,13:04:24.507414,44.48064166666666,-73.20692666666667,27.75,81.95
13:04:25,13:04:25.507430,44.48065833333333,-73.20696333333333,27.75,81.95
13:04:26,13:04:26.507304,44.480665,-73.20697333333332,27.75,81.95
13:04:27,13:04:27.506579,44.48066666666667,-73.20698166666666,27.75,81.95
13:04:28,13:04:28.506581,44.480675000000005,-73.20699333333333,27.75,81.95
13:04:29,13:04:29.506590,44.480676666666675,-73.20699833333333,27.75,81.95
13:04:30,13:04:30.506596,44.48068,-73.20700333333333,27.75,81.95
13:04:31,13:04:31.506602,44.48068,-73.20700666666667,27.75,81.95
13:04:32,13:04:32.520161,44.480676666666675,-73.20700833333333,27.75,81.95
13:04:33,13:04:33.521050,44.480671666666666,-73.20700333333333,27.75,81.95
13:04:34,13:04:34.521061,44.48066166666668,-73.20700000000001,27.75,81.95
13:04:35,13:04:35.521076,44.48065166666667,-73.20699666666665,27.75,81.95
13:04:36,13:04:36.520968,44.48065166666667,-73.20700166666667,27.75,81.95
13:04:37,13:04:37.521016,44.48065833333333,-73.20700666666667,27.75,81.95
13:04:38,13:04:38.521158,44.48065833333333,-73.20700833333333,27.75,81.95
13:04:39,13:04:39.532947,44.48065833333333,-73.20701333333334,27.75,81.95
13:04:40,13:04:40.532962,44.48065833333333,-73.20701666666668,27.75,81.95
13:04:41,13:04:41.532965,44.48065833333333,-73.20702,27.75,81.95
13:04:42,13:04:42.542310,44.48065833333333,-73.20702333333334,27.75,81.95
13:04:43,13:04:43.542318,44.48065666666666,-73.20702166666666,27.75,81.95
13:04:44,13:04:44.542340,44.48065833333333,-73.20702,27.5,81.5
13:04:45,13:04:45.542352,44.48065833333333,-73.20702,27.75,81.95
13:04:46,13:04:46.542382,44.48065833333333,-73.20702166666666,27.75,81.95
13:04:47,13:04:47.542371,44.480653333333336,-73.20702,27.5,81.5
13:04:48,13:04:48.542301,44.48065166666667,-73.20702166666666,27.75,81.95
13:04:49,13:04:49.542346,44.48065,-73.20702166666666,27.75,81.95
13:04:50,13:04:50.542352,44.48065,-73.20702166666666,27.5,81.5
13:04:51,13:04:51.542365,44.48064833333333,-73.20702,27.5,81.5
13:04:52,13:04:52.542396,44.48064833333333,-73.20701833333332,27.5,81.5
13:04:53,13:04:53.542410,44.48064833333333,-73.20701833333332,27.5,81.5
13:04:54,13:04:54.542392,44.48064833333333,-73.20701666666668,27.75,81.95
13:04:55,13:04:55.542413,44.48064833333333,-73.207015,27.75,81.95
13:04:56,13:04:56.542396,44.48064666666667,-73.20701333333334,27.75,81.95
