Time,Time2,LAT,LONG,TEMP1C,TEMP1F,Humidity,Pressure,Altitude
14:51:19,14:51:19.168198,44.481705,-73.20707,27.5,81.5
14:51:20,14:51:20.168183,44.48168999999999,-73.20704833333333,27.5,81.5
14:51:21,14:51:21.207437,44.481680000000004,-73.20705833333334,27.25,81.05000000000001
14:51:22,14:51:22.207445,44.48166333333334,-73.20699166666667,27.25,81.05000000000001
14:51:23,14:51:23.216537,44.48165166666666,-73.20694,27.25,81.05000000000001
14:51:24,14:51:24.221481,44.48149,-73.20705333333333,27.25,81.05000000000001
14:51:25,14:51:25.221498,44.48147666666667,-73.20706333333332,27.25,81.05000000000001
14:51:26,14:51:26.222483,44.48146,-73.20707,27.25,81.05000000000001
14:51:27,14:51:27.222513,44.481449999999995,-73.20707333333333,27.25,81.05000000000001
14:51:28,14:51:28.222504,44.48143166666667,-73.20708833333333,27.25,81.05000000000001
14:51:29,14:51:29.222518,44.48142166666666,-73.20708833333333,27.25,81.05000000000001
14:51:30,14:51:30.222519,44.48141333333333,-73.20707333333333,27.25,81.05000000000001
14:51:31,14:51:31.222520,44.481404999999995,-73.20707666666667,27.25,81.05000000000001
14:51:32,14:51:32.222532,44.48139333333334,-73.20704333333333,27.25,81.05000000000001
14:51:33,14:51:33.222534,44.48138666666667,-73.20703499999999,27.25,81.05000000000001
14:51:34,14:51:34.222541,44.48137833333333,-73.207015,27.25,81.05000000000001
14:51:35,14:51:35.222543,44.48137,-73.20701333333334,27.5,81.5
14:51:36,14:51:36.222551,44.48136833333333,-73.207005,27.25,81.05000000000001
14:51:37,14:51:37.222569,44.48136833333333,-73.207005,27.25,81.05000000000001
14:51:38,14:51:38.222584,44.481361666666665,-73.20700666666667,27.25,81.05000000000001
14:51:39,14:51:39.222585,44.481345,-73.20702166666666,27.25,81.05000000000001
14:51:40,14:51:40.222587,44.481350000000006,-73.207015,27.25,81.05000000000001
14:51:41,14:51:41.222603,44.48134666666667,-73.20701666666668,27.25,81.05000000000001
14:51:42,14:51:42.222602,44.481355,-73.207005,27.25,81.05000000000001
14:51:43,14:51:43.222614,44.481350000000006,-73.20699833333333,27.25,81.05000000000001
14:51:44,14:51:44.222626,44.48135333333333,-73.20698833333333,27.25,81.05000000000001
14:51:45,14:51:45.222618,44.481359999999995,-73.20697666666666,27.25,81.05000000000001
14:51:46,14:51:46.222628,44.48135666666667,-73.206975,27.25,81.05000000000001
14:51:47,14:51:47.223474,44.48135833333334,-73.20696833333334,27.5,81.5
14:51:48,14:51:48.223471,44.481355,-73.20696666666666,27.5,81.5
14:51:49,14:51:49.223484,44.48135166666666,-73.20696166666667,27.5,81.5
14:51:50,14:51:50.223478,44.481350000000006,-73.20695833333333,27.5,81.5
14:51:51,14:51:51.223479,44.48134333333334,-73.20695833333333,27.5,81.5
14:51:52,14:51:52.223490,44.48133500000001,-73.20696166666667,27.5,81.5
14:51:53,14:51:53.223493,44.48133666666666,-73.20696,27.75,81.95
14:51:54,14:51:54.223510,44.48133500000001,-73.20695500000001,27.5,81.5
14:51:55,14:51:55.223509,44.48132999999999,-73.20696,27.75,81.95
14:51:56,14:51:56.223518,44.481325,-73.20695333333333,27.5,81.5
14:51:57,14:51:57.223508,44.48132166666666,-73.20695333333333,27.75,81.95
14:51:58,14:51:58.223526,44.48132333333333,-73.20695166666665,27.75,81.95
14:51:59,14:51:59.223556,44.48132666666667,-73.20694666666667,27.75,81.95
